# HDB Data Service (usbr.gov) - https://www.usbr.gov/lc/region/g4000/riverops/_HdbWebQuery.html
#
# API query - https://www.usbr.gov/pn-bin/hdb/hdb.pl?svr=lchdb&sdi=1776%2C2091%2C1721%2C1874&tstp=DY&t1=1990-01-01T00:00&t2=2023-08-28T00:00&table=R&mrid=0&format=csv
#
# Evaporation (SDID=1776), Inflow (SDID=2091), Storage (SDID=1721), and Release (SDID=1874)

DATETIME,     SDI_1776,     SDI_2091,     SDI_1721,     SDI_1874
01/07/2008 00:00,  1110.903226,          NaN,     12897000,   11126.8750
01/08/2008 00:00,  1110.903226,          NaN,     12904600, 10008.666667
01/09/2008 00:00,  1110.903226,          NaN,     12917900,    7846.8750
01/10/2008 00:00,  1110.903226,          NaN,     12924550, 10469.541667
01/11/2008 00:00,  1110.903226,          NaN,     12928350,     12922.75
01/12/2008 00:00,  1110.903226,          NaN,     12935950,  9284.666667
01/13/2008 00:00,  1110.903226,          NaN,     12943550,     10608.75
01/14/2008 00:00,  1110.903226,          NaN,     12954000,      8290.50
01/15/2008 00:00,  1110.903226,          NaN,     12958750, 12648.458333
01/16/2008 00:00,  1110.903226,          NaN,     12954000, 14486.666667
01/17/2008 00:00,  1110.903226,          NaN,     12950200, 14283.041667
01/18/2008 00:00,  1110.903226,          NaN,     12946400, 15128.083333
01/19/2008 00:00,  1110.903226,          NaN,     12959700,  6912.083333
01/20/2008 00:00,  1110.903226,          NaN,     12965400,  6963.541667
01/21/2008 00:00,  1110.903226,          NaN,     12973960,     11681.50
01/22/2008 00:00,  1110.903226,          NaN,     12975880, 11556.541667
01/23/2008 00:00,  1110.903226,          NaN,     12972050, 13212.208333
01/24/2008 00:00,  1110.903226,          NaN,     12971100, 14119.708333
01/25/2008 00:00,  1110.903226,          NaN,     12973000, 12090.958333
01/26/2008 00:00,  1110.903226,          NaN,     12985480,  7780.333333
01/27/2008 00:00,  1110.903226,          NaN,     12989320,     11705.75
01/28/2008 00:00,  1110.903226,          NaN,     12999880, 11207.708333
01/29/2008 00:00,  1110.903226,          NaN,     13004680, 10689.458333
01/30/2008 00:00,  1110.903226,          NaN,     13004680, 11611.916667
01/31/2008 00:00,  1110.903226,          NaN,     13017160,  7805.541667
02/01/2008 00:00,  1093.275862,          NaN,     13024840,     10424.25
02/02/2008 00:00,  1093.275862,          NaN,     13040200,  7145.083333
02/03/2008 00:00,  1093.275862,          NaN,     13046920,  9028.541667
02/04/2008 00:00,  1093.275862,          NaN,     13053640,     12749.25
02/05/2008 00:00,  1093.275862,          NaN,     13051720, 14248.708333
02/06/2008 00:00,  1093.275862,          NaN,     13049800, 12058.666667
02/07/2008 00:00,  1093.275862,          NaN,     13051720,     11836.75
02/08/2008 00:00,  1093.275862,          NaN,     13052680, 10443.291667
02/09/2008 00:00,  1093.275862,          NaN,     13061320,  7440.541667
02/10/2008 00:00,  1093.275862,          NaN,     13071880,  6563.208333
02/11/2008 00:00,  1093.275862,          NaN,     13071880, 10056.166667
02/12/2008 00:00,  1093.275862,          NaN,     13075720,  9691.166667
02/13/2008 00:00,  1093.275862,          NaN,     13080520,  8431.583333
02/14/2008 00:00,  1093.275862,          NaN,     13081480,  9363.458333
02/15/2008 00:00,  1093.275862,          NaN,     13081480, 13197.083333
02/16/2008 00:00,  1093.275862,          NaN,     13092040,      6754.75
02/17/2008 00:00,  1093.275862,          NaN,     13100680,  7657.291667
02/18/2008 00:00,  1093.275862,          NaN,     13099720,     12885.50
02/19/2008 00:00,  1093.275862,          NaN,     13093000, 13380.583333
02/20/2008 00:00,  1093.275862,          NaN,     13087240,     15372.25
02/21/2008 00:00,  1093.275862,          NaN,     13086280, 13369.541667
02/22/2008 00:00,  1093.275862,          NaN,     13080520, 15656.333333
02/23/2008 00:00,  1093.275862,          NaN,     13075720,   14438.6250
02/24/2008 00:00,  1093.275862,          NaN,     13080520,     11218.75
02/25/2008 00:00,  1093.275862,          NaN,     13074760, 14797.291667
02/26/2008 00:00,  1093.275862,          NaN,     13069000,     13979.50
02/27/2008 00:00,  1093.275862,          NaN,     13064200, 14077.333333
02/28/2008 00:00,  1093.275862,          NaN,     13058440, 14479.666667
02/29/2008 00:00,  1093.275862,          NaN,     13062280,        11395
03/01/2008 00:00, 1145.41293870860640,          NaN,     13060360,   11444.6250
03/02/2008 00:00, 1145.41293870860640,          NaN,     13057480,     12033.50
03/03/2008 00:00, 1145.41293870860640,          NaN,     13042120,     18104.75
03/04/2008 00:00, 1145.41293870860640,          NaN,     13018120, 22596.708333
03/05/2008 00:00, 1145.41293870860640,          NaN,     12997000, 21761.916667
03/06/2008 00:00, 1145.41293870860640,          NaN,     12977800, 21595.583333
03/07/2008 00:00, 1145.41293870860640,          NaN,     13003720, 19791.708333
03/08/2008 00:00, 1145.41293870860640,          NaN,     13059400, 14102.583333
03/09/2008 00:00, 1145.41293870860640,          NaN,     13116040,        14402
03/10/2008 00:00, 1145.41293870860640,          NaN,     13152520, 18020.958333
03/11/2008 00:00, 1145.41293870860640,          NaN,     13153480, 18012.833333
03/12/2008 00:00, 1145.41293870860640,          NaN,     13141000, 15905.416667
03/13/2008 00:00, 1145.41293870860640,          NaN,     13122760, 20463.166667
03/14/2008 00:00, 1145.41293870860640,          NaN,     13103560,   20801.8750
03/15/2008 00:00, 1145.41293870860640,          NaN,     13105480, 11002.833333
03/16/2008 00:00, 1145.41293870860640,          NaN,     13107400,    9920.8750
03/17/2008 00:00, 1145.41293870860640,          NaN,     13093960,   17217.3750
03/18/2008 00:00, 1145.41293870860640,          NaN,     13079560,   18616.8750
03/19/2008 00:00, 1145.41293870860640,          NaN,     13063240, 18766.166667
03/20/2008 00:00, 1145.41293870860640,          NaN,     13051720, 17460.208333
03/21/2008 00:00, 1145.41293870860640,          NaN,     13034440, 19683.666667
03/22/2008 00:00, 1145.41293870860640,          NaN,     13022920, 16154.416667
03/23/2008 00:00, 1145.41293870860640,          NaN,     13021960, 11149.166667
03/24/2008 00:00, 1145.41293870860640,          NaN,     13001800, 20529.666667
03/25/2008 00:00, 1145.41293870860640,          NaN,     12982600,   18926.3750
03/26/2008 00:00, 1145.41293870860640,          NaN,     12965400, 18612.833333
03/27/2008 00:00, 1145.41293870860640,          NaN,     12955900,     16313.75
03/28/2008 00:00, 1145.41293870860640,          NaN,     12951150, 14367.708333
03/29/2008 00:00, 1145.41293870860640,          NaN,     12951150,   10507.8750
03/30/2008 00:00, 1145.41293870860640,          NaN,     12951150, 10160.916667
03/31/2008 00:00, 1145.41293870860640,          NaN,     12939750,        18142
04/01/2008 00:00, 1452.05685333269660,          NaN,     12914100,     22287.25
04/02/2008 00:00, 1452.05685333269660,          NaN,     12894150,   19942.8750
04/03/2008 00:00, 1452.05685333269660,          NaN,     12878950,   20151.6250
04/04/2008 00:00, 1452.05685333269660,          NaN,     12856880, 21246.58333330
04/05/2008 00:00, 1452.05685333269660,          NaN,     12846320,     16882.50
04/06/2008 00:00, 1452.05685333269660,          NaN,     12841520, 14665.20833330
04/07/2008 00:00, 1452.05685333269660,          NaN,     12821360, 20184.79166670
04/08/2008 00:00, 1452.05685333269660,          NaN,     12797360, 20099.16666670
04/09/2008 00:00, 1452.05685333269660,          NaN,     12780120,     19575.75
04/10/2008 00:00, 1452.05685333269660,          NaN,     12757560,   22088.6250
04/11/2008 00:00, 1452.05685333269660,          NaN,     12738760,   20812.1250
04/12/2008 00:00, 1452.05685333269660,          NaN,     12718080, 20988.41666670
04/13/2008 00:00, 1452.05685333269660,          NaN,     12703040, 18051.20833330
04/14/2008 00:00, 1452.05685333269660,          NaN,     12679450,     21095.50
04/15/2008 00:00, 1452.05685333269660,          NaN,     12666150, 16094.04166670
04/16/2008 00:00, 1452.05685333269660,          NaN,     12655700, 14985.91666670
04/17/2008 00:00, 1452.05685333269660,          NaN,     12645250, 16756.45833330
04/18/2008 00:00, 1452.05685333269660,          NaN,     12632900,     18947.50
04/19/2008 00:00, 1452.05685333269660,          NaN,     12634800,        10777
04/20/2008 00:00, 1452.05685333269660,          NaN,     12631950, 13689.04166670
04/21/2008 00:00, 1452.05685333269660,          NaN,     12621500, 19113.95833330
04/22/2008 00:00, 1452.05685333269660,          NaN,     12601550, 21597.54166670
04/23/2008 00:00, 1452.05685333269660,          NaN,     12583600,   22285.1250
04/24/2008 00:00, 1452.05685333269660,          NaN,     12566680, 20389.54166670
04/25/2008 00:00, 1452.05685333269660,          NaN,     12551640, 23658.41666670
04/26/2008 00:00, 1452.05685333269660,          NaN,     12533780,     22812.50
04/27/2008 00:00, 1452.05685333269660,          NaN,     12521560, 19032.29166670
04/28/2008 00:00, 1452.05685333269660,          NaN,     12503700, 22209.58333330
04/29/2008 00:00, 1452.05685333269660,          NaN,     12477610, 22697.70833330
04/30/2008 00:00, 1452.05685333269660,          NaN,     12462730, 21216.33333330
05/01/2008 00:00, 1587.57328386975810,          NaN,     12452500, 16949.16666670
05/02/2008 00:00, 1587.57328386975810,          NaN,     12440410, 18975.79166670
05/03/2008 00:00, 1587.57328386975810,          NaN,     12437620, 14392.83333330
05/04/2008 00:00, 1587.57328386975810,          NaN,     12439480, 12877.41666670
05/05/2008 00:00, 1587.57328386975810,          NaN,     12429250, 16850.33333330
05/06/2008 00:00, 1587.57328386975810,          NaN,     12417160,   18772.1250
05/07/2008 00:00, 1587.57328386975810,          NaN,     12403180, 20041.66666670
05/08/2008 00:00, 1587.57328386975810,          NaN,     12385320, 21245.58333330
05/09/2008 00:00, 1587.57328386975810,          NaN,     12371220, 19319.66666670
05/10/2008 00:00, 1587.57328386975810,          NaN,     12372160, 13661.95833330
05/11/2008 00:00, 1587.57328386975810,          NaN,     12374980, 9768.66666670
05/12/2008 00:00, 1587.57328386975810,          NaN,     12365580,   18371.8750
05/13/2008 00:00, 1587.57328386975810,          NaN,     12343020, 23353.04166670
05/14/2008 00:00, 1587.57328386975810,          NaN,     12329860, 20538.70833330
05/15/2008 00:00, 1587.57328386975810,          NaN,     12312000, 21433.16666670
05/16/2008 00:00, 1587.57328386975810,          NaN,     12290610, 23500.20833330
05/17/2008 00:00, 1587.57328386975810,          NaN,     12276660, 19895.54166670
05/18/2008 00:00, 1587.57328386975810,          NaN,     12262710,     20033.50
05/19/2008 00:00, 1587.57328386975810,          NaN,     12243180, 22275.08333330
05/20/2008 00:00, 1587.57328386975810,          NaN,     12225510,   19139.1250
05/21/2008 00:00, 1587.57328386975810,          NaN,     12218080,        14758
05/22/2008 00:00, 1587.57328386975810,          NaN,     12215320,     15273.25
05/23/2008 00:00, 1587.57328386975810,          NaN,     12202440, 21396.83333330
05/24/2008 00:00, 1587.57328386975810,          NaN,     12193240, 16655.70833330
05/25/2008 00:00, 1587.57328386975810,          NaN,     12189560, 14345.58333330
05/26/2008 00:00, 1587.57328386975810,          NaN,     12180360, 16132.29166670
05/27/2008 00:00, 1587.57328386975810,          NaN,     12169320, 17555.16666670
05/28/2008 00:00, 1587.57328386975810,          NaN,     12161960,   18216.3750
05/29/2008 00:00, 1587.57328386975810,          NaN,     12149080, 19048.33333330
05/30/2008 00:00, 1587.57328386975810,          NaN,     12138040, 20175.79166670
05/31/2008 00:00, 1587.57328386975810,          NaN,     12131600,        16106
06/01/2008 00:00, 1953.54090666570980,          NaN,     12124240,   15625.1250
06/02/2008 00:00, 1953.54090666570980,          NaN,     12116880, 17356.45833330
06/03/2008 00:00, 1953.54090666570980,          NaN,     12104920,   18612.8750
06/04/2008 00:00, 1953.54090666570980,          NaN,     12099400, 14620.79166670
06/05/2008 00:00, 1953.54090666570980,          NaN,     12093880,     16115.25
06/06/2008 00:00, 1953.54090666570980,          NaN,     12076400,     22237.75
06/07/2008 00:00, 1953.54090666570980,          NaN,     12060760, 19271.33333330
06/08/2008 00:00, 1953.54090666570980,          NaN,     12055240, 16519.54166670
06/09/2008 00:00, 1953.54090666570980,          NaN,     12038680, 21751.83333330
06/10/2008 00:00, 1953.54090666570980,          NaN,     12033160, 16085.91666670
06/11/2008 00:00, 1953.54090666570980,          NaN,     12027640, 13397.79166670
06/12/2008 00:00, 1953.54090666570980,          NaN,     12026720, 12958.16666670
06/13/2008 00:00, 1953.54090666570980,          NaN,     12022120, 16701.16666670
06/14/2008 00:00, 1953.54090666570980,          NaN,     12025800, 11052.33333330
06/15/2008 00:00, 1953.54090666570980,          NaN,     12031320,     10618.75
06/16/2008 00:00, 1953.54090666570980,          NaN,     12017520, 18639.16666670
06/17/2008 00:00, 1953.54090666570980,          NaN,     12005560, 17806.20833330
06/18/2008 00:00, 1953.54090666570980,          NaN,     11997280,   18703.6250
06/19/2008 00:00, 1953.54090666570980,          NaN,     11983480, 19769.33333330
06/20/2008 00:00, 1953.54090666570980,          NaN,     11978880, 16890.54166670
06/21/2008 00:00, 1953.54090666570980,          NaN,     11966000, 17186.08333330
06/22/2008 00:00, 1953.54090666570980,          NaN,     11965080, 13699.16666670
06/23/2008 00:00, 1953.54090666570980,          NaN,     11961400, 14134.83333330
06/24/2008 00:00, 1953.54090666570980,          NaN,     11963240, 11879.16666670
06/25/2008 00:00, 1953.54090666570980,          NaN,     11966920,        10397
06/26/2008 00:00, 1953.54090666570980,          NaN,     11965080,        12822
06/27/2008 00:00, 1953.54090666570980,          NaN,     11952200,   19105.8750
06/28/2008 00:00, 1953.54090666570980,          NaN,     11951280, 13167.83333330
06/29/2008 00:00, 1953.54090666570980,          NaN,     11948520, 14557.20833330
06/30/2008 00:00, 1953.54090666570980,          NaN,     11941180,        16714
07/01/2008 00:00, 2348.736000001155,          NaN,     11934810, 16036.58333330
07/02/2008 00:00, 2348.736000001155,          NaN,     11924800, 17992.79166670
07/03/2008 00:00, 2348.736000001155,          NaN,     11916610, 15914.45833330
07/04/2008 00:00, 2348.736000001155,          NaN,     11917520,   12198.8750
07/05/2008 00:00, 2348.736000001155,          NaN,     11912060, 15019.20833330
07/06/2008 00:00, 2348.736000001155,          NaN,     11922980, 8529.41666670
07/07/2008 00:00, 2348.736000001155,          NaN,     11916610, 15200.58333330
07/08/2008 00:00, 2348.736000001155,          NaN,     11912060, 15387.16666670
07/09/2008 00:00, 2348.736000001155,          NaN,     11911150, 11709.83333330
07/10/2008 00:00, 2348.736000001155,          NaN,     11907510,     14661.25
07/11/2008 00:00, 2348.736000001155,          NaN,     11916610, 9966.41666670
07/12/2008 00:00, 2348.736000001155,          NaN,     11929350,   10784.1250
07/13/2008 00:00, 2348.736000001155,          NaN,     11930260, 10898.08333330
07/14/2008 00:00, 2348.736000001155,          NaN,     11930260,     13161.75
07/15/2008 00:00, 2348.736000001155,          NaN,     11928440, 13164.70833330
07/16/2008 00:00, 2348.736000001155,          NaN,     11926620, 14542.20833330
07/17/2008 00:00, 2348.736000001155,          NaN,     11928440, 13001.16666670
07/18/2008 00:00, 2348.736000001155,          NaN,     11933900, 12179.70833330
07/19/2008 00:00, 2348.736000001155,          NaN,     11935720, 10789.20833330
07/20/2008 00:00, 2348.736000001155,          NaN,     11952200, 6485.66666670
07/21/2008 00:00, 2348.736000001155,          NaN,     11954960, 11943.83333330
07/22/2008 00:00, 2348.736000001155,          NaN,     11949440, 17004.54166670
07/23/2008 00:00, 2348.736000001155,          NaN,     11939360, 17940.29166670
07/24/2008 00:00, 2348.736000001155,          NaN,     11924800,     21332.25
07/25/2008 00:00, 2348.736000001155,          NaN,     11912060,        20558
07/26/2008 00:00, 2348.736000001155,          NaN,     11908420,     17124.50
07/27/2008 00:00, 2348.736000001155,          NaN,     11911150,   11927.6250
07/28/2008 00:00, 2348.736000001155,          NaN,     11908420,     15577.75
07/29/2008 00:00, 2348.736000001155,          NaN,     11902960,   15902.3750
07/30/2008 00:00, 2348.736000001155,          NaN,     11900230, 16202.91666670
07/31/2008 00:00, 2348.736000001155,          NaN,     11890220, 18562.45833330
08/01/2008 00:00, 2496.38611290423840,          NaN,     11893860,   12696.8750
08/02/2008 00:00, 2496.38611290423840,          NaN,     11897500, 11775.33333330
08/03/2008 00:00, 2496.38611290423840,          NaN,     11900230, 12641.45833330
08/04/2008 00:00, 2496.38611290423840,          NaN,     11899320, 12224.04166670
08/05/2008 00:00, 2496.38611290423840,          NaN,     11900230,     13584.25
08/06/2008 00:00, 2496.38611290423840,          NaN,     11907510, 11403.29166670
08/07/2008 00:00, 2496.38611290423840,          NaN,     11913880, 11009.95833330
08/08/2008 00:00, 2496.38611290423840,          NaN,     11915700, 12178.58333330
08/09/2008 00:00, 2496.38611290423840,          NaN,     11932080, 7123.95833330
08/10/2008 00:00, 2496.38611290423840,          NaN,     11949440, 7151.16666670
08/11/2008 00:00, 2496.38611290423840,          NaN,     11952200,     12518.50
08/12/2008 00:00, 2496.38611290423840,          NaN,     11955880, 12406.58333330
08/13/2008 00:00, 2496.38611290423840,          NaN,     11955880, 13704.20833330
08/14/2008 00:00, 2496.38611290423840,          NaN,     11957720,   13352.3750
08/15/2008 00:00, 2496.38611290423840,          NaN,     11958640,     13012.50
08/16/2008 00:00, 2496.38611290423840,          NaN,     11967840,   10114.6250
08/17/2008 00:00, 2496.38611290423840,          NaN,     11975200,   10189.1250
08/18/2008 00:00, 2496.38611290423840,          NaN,     11987160,   10063.1250
08/19/2008 00:00, 2496.38611290423840,          NaN,     11999120,    7934.6250
08/20/2008 00:00, 2496.38611290423840,          NaN,     12004640, 11243.95833330
08/21/2008 00:00, 2496.38611290423840,          NaN,     11997280, 18240.70833330
08/22/2008 00:00, 2496.38611290423840,          NaN,     11981640,   21430.1250
08/23/2008 00:00, 2496.38611290423840,          NaN,     11976120, 17081.16666670
08/24/2008 00:00, 2496.38611290423840,          NaN,     11968760,   17945.3750
08/25/2008 00:00, 2496.38611290423840,          NaN,     11954040, 18056.33333330
08/26/2008 00:00, 2496.38611290423840,          NaN,     11961400,     11429.50
08/27/2008 00:00, 2496.38611290423840,          NaN,     11962320, 14020.83333330
08/28/2008 00:00, 2496.38611290423840,          NaN,     11969680, 12352.04166670
08/29/2008 00:00, 2496.38611290423840,          NaN,     11959560,   17725.3750
08/30/2008 00:00, 2496.38611290423840,          NaN,     11962320,     14538.25
08/31/2008 00:00, 2496.38611290423840,          NaN,     11954960, 16378.41666670
09/01/2008 00:00, 2130.72790000182980,          NaN,     11953120, 15598.95833330
09/02/2008 00:00, 2130.72790000182980,          NaN,     11946680, 15661.41666670
09/03/2008 00:00, 2130.72790000182980,          NaN,     11944840, 13553.04166670
09/04/2008 00:00, 2130.72790000182980,          NaN,     11937540,   16100.1250
09/05/2008 00:00, 2130.72790000182980,          NaN,     11932990,   14565.3750
09/06/2008 00:00, 2130.72790000182980,          NaN,     11932080, 11881.16666670
09/07/2008 00:00, 2130.72790000182980,          NaN,     11933900, 10377.83333330
09/08/2008 00:00, 2130.72790000182980,          NaN,     11943920,   10084.3750
09/09/2008 00:00, 2130.72790000182980,          NaN,     11943920,    9911.8750
09/10/2008 00:00, 2130.72790000182980,          NaN,     11949440,      8795.75
09/11/2008 00:00, 2130.72790000182980,          NaN,     11951280, 10037.04166670
09/12/2008 00:00, 2130.72790000182980,          NaN,     11962320,    7011.8750
09/13/2008 00:00, 2130.72790000182980,          NaN,     11975200, 6370.66666670
09/14/2008 00:00, 2130.72790000182980,          NaN,     11984400, 6278.95833330
09/15/2008 00:00, 2130.72790000182980,          NaN,     11977960,        14994
09/16/2008 00:00, 2130.72790000182980,          NaN,     11975200, 12870.33333330
09/17/2008 00:00, 2130.72790000182980,          NaN,     11966920,        14518
09/18/2008 00:00, 2130.72790000182980,          NaN,     11957720,     16550.75
09/19/2008 00:00, 2130.72790000182980,          NaN,     11956800, 12593.95833330
09/20/2008 00:00, 2130.72790000182980,          NaN,     11964160,    8151.3750
09/21/2008 00:00, 2130.72790000182980,          NaN,     11973360, 6096.41666670
09/22/2008 00:00, 2130.72790000182980,          NaN,     11977960,     10435.25
09/23/2008 00:00, 2130.72790000182980,          NaN,     11977960,        11865
09/24/2008 00:00, 2130.72790000182980,          NaN,     11973360, 13596.41666670
09/25/2008 00:00, 2130.72790000182980,          NaN,     11974280, 11096.70833330
09/26/2008 00:00, 2130.72790000182980,          NaN,     11984400,    7842.8750
09/27/2008 00:00, 2130.72790000182980,          NaN,     11994520, 7400.16666670
09/28/2008 00:00, 2130.72790000182980,          NaN,     12002800, 6072.08333330
09/29/2008 00:00, 2130.72790000182980,          NaN,     12010160,         9195
09/30/2008 00:00, 2130.72790000182980,          NaN,     12012920, 9182.91666670
10/01/2008 00:00, 1512.48660000085490,          NaN,     12018440,      8528.50
10/02/2008 00:00, 1512.48660000085490,          NaN,     12029480,      5780.75
10/03/2008 00:00, 1512.48660000085490,          NaN,     12041440, 5329.04166670
10/04/2008 00:00, 1512.48660000085490,          NaN,     12058920,      5112.25
10/05/2008 00:00, 1512.48660000085490,          NaN,     12064440, 4610.16666670
10/06/2008 00:00, 1512.48660000085490,          NaN,     12075480, 6919.20833330
10/07/2008 00:00, 1512.48660000085490,          NaN,     12084680, 6950.45833330
10/08/2008 00:00, 1512.48660000085490,          NaN,     12093880,      7310.50
10/09/2008 00:00, 1512.48660000085490,          NaN,     12104000, 4410.41666670
10/10/2008 00:00, 1512.48660000085490,          NaN,     12114120,    3211.6250
10/11/2008 00:00, 1512.48660000085490,          NaN,     12133440,    3799.3750
10/12/2008 00:00, 1512.48660000085490,          NaN,     12143560, 4973.08333330
10/13/2008 00:00, 1512.48660000085490,          NaN,     12153680,         4843
10/14/2008 00:00, 1512.48660000085490,          NaN,     12166560, 4772.41666670
10/15/2008 00:00, 1512.48660000085490,          NaN,     12174840, 7871.04166670
10/16/2008 00:00, 1512.48660000085490,          NaN,     12178520,    9725.3750
10/17/2008 00:00, 1512.48660000085490,          NaN,     12180360, 11105.91666670
10/18/2008 00:00, 1512.48660000085490,          NaN,     12189560, 7838.91666670
10/19/2008 00:00, 1512.48660000085490,          NaN,     12197840, 7684.54166670
10/20/2008 00:00, 1512.48660000085490,          NaN,     12202440, 9579.29166670
10/21/2008 00:00, 1512.48660000085490,          NaN,     12204280, 11226.79166670
10/22/2008 00:00, 1512.48660000085490,          NaN,     12199680,   12871.3750
10/23/2008 00:00, 1512.48660000085490,          NaN,     12201520, 11555.58333330
10/24/2008 00:00, 1512.48660000085490,          NaN,     12206120,      9892.75
10/25/2008 00:00, 1512.48660000085490,          NaN,     12210720, 9670.91666670
10/26/2008 00:00, 1512.48660000085490,          NaN,     12214400, 11619.91666670
10/27/2008 00:00, 1512.48660000085490,          NaN,     12209800, 13622.54166670
10/28/2008 00:00, 1512.48660000085490,          NaN,     12213480, 10891.08333330
10/29/2008 00:00, 1512.48660000085490,          NaN,     12213480, 11661.33333330
10/30/2008 00:00, 1512.48660000085490,          NaN,     12212560,        11614
10/31/2008 00:00, 1512.48660000085490,          NaN,     12213480, 11313.45833330
11/01/2008 00:00, 1568.72004999978660,          NaN,     12217160,    9811.1250
11/02/2008 00:00, 1568.72004999978660,          NaN,     12226440, 8553.70833330
11/03/2008 00:00, 1568.72004999978660,          NaN,     12229230, 8573.91666670
11/04/2008 00:00, 1568.72004999978660,          NaN,     12222720, 12762.45833330
11/05/2008 00:00, 1568.72004999978660,          NaN,     12212560, 14270.95833330
11/06/2008 00:00, 1568.72004999978660,          NaN,     12199680, 15666.58333330
11/07/2008 00:00, 1568.72004999978660,          NaN,     12186800,        16610
11/08/2008 00:00, 1568.72004999978660,          NaN,     12188640,     11037.25
11/09/2008 00:00, 1568.72004999978660,          NaN,     12187720,         9068
11/10/2008 00:00, 1568.72004999978660,          NaN,     12185880, 12955.08333330
11/11/2008 00:00, 1568.72004999978660,          NaN,     12182200, 11047.29166670
11/12/2008 00:00, 1568.72004999978660,          NaN,     12180360, 11173.33333330
11/13/2008 00:00, 1568.72004999978660,          NaN,     12184960,    8182.6250
11/14/2008 00:00, 1568.72004999978660,          NaN,     12178520, 11613.95833330
11/15/2008 00:00, 1568.72004999978660,          NaN,     12187720, 6165.95833330
11/16/2008 00:00, 1568.72004999978660,          NaN,     12195080,    6450.3750
11/17/2008 00:00, 1568.72004999978660,          NaN,     12199680, 7229.70833330
11/18/2008 00:00, 1568.72004999978660,          NaN,     12190480, 15287.33333330
11/19/2008 00:00, 1568.72004999978660,          NaN,     12178520, 15866.20833330
11/20/2008 00:00, 1568.72004999978660,          NaN,     12170240, 14554.41666670
11/21/2008 00:00, 1568.72004999978660,          NaN,     12168400, 10607.54166670
11/22/2008 00:00, 1568.72004999978660,          NaN,     12170240, 10480.66666670
11/23/2008 00:00, 1568.72004999978660,          NaN,     12175760, 7948.58333330
11/24/2008 00:00, 1568.72004999978660,          NaN,     12166560, 13939.20833330
11/25/2008 00:00, 1568.72004999978660,          NaN,     12156440, 14594.58333330
11/26/2008 00:00, 1568.72004999978660,          NaN,     12158280, 11684.54166670
11/27/2008 00:00, 1568.72004999978660,          NaN,     12161040, 10325.33333330
11/28/2008 00:00, 1568.72004999978660,          NaN,     12162880,    9937.1250
11/29/2008 00:00, 1568.72004999978660,          NaN,     12162880, 10524.95833330
11/30/2008 00:00, 1568.72004999978660,          NaN,     12157360, 13345.16666670
12/01/2008 00:00, 1320.05876128853860,          NaN,     12151840,     13223.25
12/02/2008 00:00, 1320.05876128853860,          NaN,     12154600,         8103
12/03/2008 00:00, 1320.05876128853860,          NaN,     12159200, 8882.29166670
12/04/2008 00:00, 1320.05876128853860,          NaN,     12166560,   10533.1250
12/05/2008 00:00, 1320.05876128853860,          NaN,     12173920, 9380.45833330
12/06/2008 00:00, 1320.05876128853860,          NaN,     12191400, 5054.83333330
12/07/2008 00:00, 1320.05876128853860,          NaN,     12204280, 7923.54166670
12/08/2008 00:00, 1320.05876128853860,          NaN,     12211640, 7707.70833330
12/09/2008 00:00, 1320.05876128853860,          NaN,     12217160, 9361.41666670
12/10/2008 00:00, 1320.05876128853860,          NaN,     12231090, 6796.16666670
12/11/2008 00:00, 1320.05876128853860,          NaN,     12243180, 6642.83333330
12/12/2008 00:00, 1320.05876128853860,          NaN,     12257130, 5047.70833330
12/13/2008 00:00, 1320.05876128853860,          NaN,     12273870, 4188.58333330
12/14/2008 00:00, 1320.05876128853860,          NaN,     12286890, 7372.95833330
12/15/2008 00:00, 1320.05876128853860,          NaN,     12286890,        11141
12/16/2008 00:00, 1320.05876128853860,          NaN,     12300840, 6228.54166670
12/17/2008 00:00, 1320.05876128853860,          NaN,     12314820, 9327.16666670
12/18/2008 00:00, 1320.05876128853860,          NaN,     12328920,      6550.25
12/19/2008 00:00, 1320.05876128853860,          NaN,     12344900, 5340.16666670
12/20/2008 00:00, 1320.05876128853860,          NaN,     12361820,    4916.6250
12/21/2008 00:00, 1320.05876128853860,          NaN,     12376860,    5604.3750
12/22/2008 00:00, 1320.05876128853860,          NaN,     12388140, 7338.58333330
12/23/2008 00:00, 1320.05876128853860,          NaN,     12400360, 6547.16666670
12/24/2008 00:00, 1320.05876128853860,          NaN,     12413440, 5569.08333330
12/25/2008 00:00, 1320.05876128853860,          NaN,     12427390, 4692.79166670
12/26/2008 00:00, 1320.05876128853860,          NaN,     12442270,      8744.25
12/27/2008 00:00, 1320.05876128853860,          NaN,     12453430, 7671.41666670
12/28/2008 00:00, 1320.05876128853860,          NaN,     12463660, 7799.45833330
12/29/2008 00:00, 1320.05876128853860,          NaN,     12471100,      8644.50
12/30/2008 00:00, 1320.05876128853860,          NaN,     12479470, 7593.79166670
12/31/2008 00:00, 1320.05876128853860,          NaN,     12496210, 4680.66666670
01/01/2009 00:00, 1091.95374193552580,          NaN,     12512160, 7699.58333330
01/02/2009 00:00, 1091.95374193552580,          NaN,     12521560,      8013.25
01/03/2009 00:00, 1091.95374193552580,          NaN,     12532840,    7617.8750
01/04/2009 00:00, 1091.95374193552580,          NaN,     12536600, 10157.95833330
