"","DATETIME","PowerRelease","TotalRelease","BypassRelease","SpillwayRelease"
"8756","04/30/2025 19:00",13485.15,13485.15,0,0
"8757","04/30/2025 20:00",13037.54,13037.54,0,0
"8758","04/30/2025 21:00",10800.04,10800.04,0,0
"8759","04/30/2025 22:00",9103.69,9103.69,0,0
"8760","04/30/2025 23:00",8118.78,8118.78,0,0
"8761","05/01/2025 00:00",8832.93,8832.93,0,0
"8762","05/01/2025 01:00",9358.84,9358.84,0,0
"8763","05/01/2025 02:00",9403.27,9403.27,0,0
"8764","05/01/2025 03:00",9341.44,9341.44,0,0
"8765","05/01/2025 04:00",9867.28,9867.28,0,0
"8766","05/01/2025 05:00",10447.19,10447.19,0,0
"8767","05/01/2025 06:00",10243.28,10243.28,0,0
"8768","05/01/2025 07:00",9396.36,9396.36,0,0
"8769","05/01/2025 08:00",9033.6,9033.6,0,0
"8770","05/01/2025 09:00",8910.31,8910.31,0,0
"8771","05/01/2025 10:00",8895.62,8895.62,0,0
"8772","05/01/2025 11:00",8956.2,8956.2,0,0
"8773","05/01/2025 12:00",8991.34,8991.34,0,0
"8774","05/01/2025 13:00",8887.93,8887.93,0,0
"8775","05/01/2025 14:00",8906.13,8906.13,0,0
"8776","05/01/2025 15:00",9132.3,9132.3,0,0
"8777","05/01/2025 16:00",10172.11,10172.11,0,0
"8778","05/01/2025 17:00",10626.01,10626.01,0,0
"8779","05/01/2025 18:00",11267.86,11267.86,0,0
"8780","05/01/2025 19:00",9872.87,9872.87,0,0
"8781","05/01/2025 20:00",9188.33,9188.33,0,0
"8782","05/01/2025 21:00",11927.3,11927.3,0,0
"8783","05/01/2025 22:00",10663.68,10663.68,0,0
"8784","05/01/2025 23:00",9288.78,9288.78,0,0
"8785","05/02/2025 00:00",8948.5,8948.5,0,0
"8786","05/02/2025 01:00",8893.52,8893.52,0,0
"8787","05/02/2025 02:00",8900.36,8900.36,0,0
"8788","05/02/2025 03:00",8892.53,8892.53,0,0
"8789","05/02/2025 04:00",8908.78,8908.78,0,0
"8790","05/02/2025 05:00",9645.57,9645.57,0,0
"8791","05/02/2025 06:00",10166.04,10166.04,0,0
"8792","05/02/2025 07:00",9614.63,9614.63,0,0
"8793","05/02/2025 08:00",9807.11,9807.11,0,0
"8794","05/02/2025 09:00",8957.6,8957.6,0,0
"8795","05/02/2025 10:00",8900.24,8900.24,0,0
"8796","05/02/2025 11:00",8870.31,8870.31,0,0
"8797","05/02/2025 12:00",8903.64,8903.64,0,0
"8798","05/02/2025 13:00",8901.23,8901.23,0,0
"8799","05/02/2025 14:00",8907.49,8907.49,0,0
"8800","05/02/2025 15:00",8904.67,8904.67,0,0
"8801","05/02/2025 16:00",9016.28,9016.28,0,0
"8802","05/02/2025 17:00",10585.21,10585.21,0,0
"8803","05/02/2025 18:00",12068.65,12068.65,0,0
"8804","05/02/2025 19:00",12209.89,12209.89,0,0
"8805","05/02/2025 20:00",11724.54,11724.54,0,0
"8806","05/02/2025 21:00",13019.13,13019.13,0,0
"8807","05/02/2025 22:00",10883.64,10883.64,0,0
"8808","05/02/2025 23:00",8591.67,8591.67,0,0
"8809","05/03/2025 00:00",8613.02,8613.02,0,0
"8810","05/03/2025 01:00",8445.51,8445.51,0,0
"8811","05/03/2025 02:00",8883.4,8883.4,0,0
"8812","05/03/2025 03:00",8677.81,8677.81,0,0
"8813","05/03/2025 04:00",8862.26,8862.26,0,0
"8814","05/03/2025 05:00",9278.55,9278.55,0,0
"8815","05/03/2025 06:00",9458.92,9458.92,0,0
"8816","05/03/2025 07:00",9029.59,9029.59,0,0
"8817","05/03/2025 08:00",8987.94,8987.94,0,0
"8818","05/03/2025 09:00",8887.6,8887.6,0,0
"8819","05/03/2025 10:00",8888.89,8888.89,0,0
"8820","05/03/2025 11:00",8910.17,8910.17,0,0
"8821","05/03/2025 12:00",8905.73,8905.73,0,0
"8822","05/03/2025 13:00",8893.5,8893.5,0,0
"8823","05/03/2025 14:00",9184.04,9184.04,0,0
"8824","05/03/2025 15:00",9546.04,9546.04,0,0
"8825","05/03/2025 16:00",9577.66,9577.66,0,0
"8826","05/03/2025 17:00",11162.02,11162.02,0,0
"8827","05/03/2025 18:00",11568.09,11568.09,0,0
"8828","05/03/2025 19:00",11694.32,11694.32,0,0
"8829","05/03/2025 20:00",11666.97,11666.97,0,0
"8830","05/03/2025 21:00",13101.6,13101.6,0,0
"8831","05/03/2025 22:00",12020.22,12020.22,0,0
"8832","05/03/2025 23:00",9136.42,9136.42,0,0
"8833","05/04/2025 00:00",8961,8961,0,0
"8834","05/04/2025 01:00",8948.61,8948.61,0,0
"8835","05/04/2025 02:00",8944.22,8944.22,0,0
"8836","05/04/2025 03:00",8947.45,8947.45,0,0
"8837","05/04/2025 04:00",8946.58,8946.58,0,0
"8838","05/04/2025 05:00",9712.48,9712.48,0,0
"8839","05/04/2025 06:00",10080.89,10080.89,0,0
"8840","05/04/2025 07:00",10385.35,10385.35,0,0
"8841","05/04/2025 08:00",9058.7,9058.7,0,0
"8842","05/04/2025 09:00",8950.49,8950.49,0,0
"8843","05/04/2025 10:00",8951.79,8951.79,0,0
"8844","05/04/2025 11:00",8915.49,8915.49,0,0
"8845","05/04/2025 12:00",8951.8,8951.8,0,0
"8846","05/04/2025 13:00",8938.75,8938.75,0,0
"8847","05/04/2025 14:00",8940.97,8940.97,0,0
"8848","05/04/2025 15:00",8940.33,8940.33,0,0
"8849","05/04/2025 16:00",9165.25,9165.25,0,0
"8850","05/04/2025 17:00",10600.74,10600.74,0,0
"8851","05/04/2025 18:00",10565.6,10565.6,0,0
"8852","05/04/2025 19:00",11773.7,11773.7,0,0
"8853","05/04/2025 20:00",11841.31,11841.31,0,0
"8854","05/04/2025 21:00",12044.94,12044.94,0,0
"8855","05/04/2025 22:00",10566.12,10566.12,0,0
"8856","05/04/2025 23:00",9040.37,9040.37,0,0
"8857","05/05/2025 00:00",8938.72,8938.72,0,0
"8858","05/05/2025 01:00",8937.92,8937.92,0,0
"8859","05/05/2025 02:00",8920.8,8920.8,0,0
"8860","05/05/2025 03:00",9025.94,9025.94,0,0
"8861","05/05/2025 04:00",10487.78,10487.78,0,0
"8862","05/05/2025 05:00",11171.74,11171.74,0,0
"8863","05/05/2025 06:00",11144.4,11144.4,0,0
"8864","05/05/2025 07:00",10283,10283,0,0
"8865","05/05/2025 08:00",9001.14,9001.14,0,0
"8866","05/05/2025 09:00",8791.13,8791.13,0,0
"8867","05/05/2025 10:00",8937.78,8937.78,0,0
"8868","05/05/2025 11:00",8925.35,8925.35,0,0
"8869","05/05/2025 12:00",8899.09,8899.09,0,0
"8870","05/05/2025 13:00",9010.61,9010.61,0,0
"8871","05/05/2025 14:00",9140.36,9140.36,0,0
"8872","05/05/2025 15:00",9501.23,9501.23,0,0
"8873","05/05/2025 16:00",10050.17,10050.17,0,0
"8874","05/05/2025 17:00",10635.82,10635.82,0,0
"8875","05/05/2025 18:00",10881.36,10881.36,0,0
"8876","05/05/2025 19:00",11278.48,11278.48,0,0
"8877","05/05/2025 20:00",11210.6,11210.6,0,0
"8878","05/05/2025 21:00",12207.24,12207.24,0,0
"8879","05/05/2025 22:00",10873.86,10873.86,0,0
"8880","05/05/2025 23:00",9001.57,9001.57,0,0
"8881","05/06/2025 00:00",8986.32,8986.32,0,0
"8882","05/06/2025 01:00",8984.16,8984.16,0,0
"8883","05/06/2025 02:00",8987.02,8987.02,0,0
"8884","05/06/2025 03:00",8984.13,8984.13,0,0
"8885","05/06/2025 04:00",8984.29,8984.29,0,0
"8886","05/06/2025 05:00",9103.42,9103.42,0,0
"8887","05/06/2025 06:00",9481.34,9481.34,0,0
"8888","05/06/2025 07:00",9112.13,9112.13,0,0
"8889","05/06/2025 08:00",9248.93,9248.93,0,0
"8890","05/06/2025 09:00",9003.71,9003.71,0,0
"8891","05/06/2025 10:00",8978.96,8978.96,0,0
"8892","05/06/2025 11:00",8984.38,8984.38,0,0
"8893","05/06/2025 12:00",8982.2,8982.2,0,0
"8894","05/06/2025 13:00",8979.35,8979.35,0,0
"8895","05/06/2025 14:00",8995.76,8995.76,0,0
"8896","05/06/2025 15:00",9776.07,9776.07,0,0
"8897","05/06/2025 16:00",9782.95,9782.95,0,0
"8898","05/06/2025 17:00",11425.89,11425.89,0,0
"8899","05/06/2025 18:00",12076.14,12076.14,0,0
"8900","05/06/2025 19:00",12109.21,12109.21,0,0
"8901","05/06/2025 20:00",12794.2,12794.2,0,0
"8902","05/06/2025 21:00",13530.74,13530.74,0,0
"8903","05/06/2025 22:00",11779.56,11779.56,0,0
"8904","05/06/2025 23:00",9295.81,9295.81,0,0
"8905","05/07/2025 00:00",9006.22,9006.22,0,0
"8906","05/07/2025 01:00",8954.91,8954.91,0,0
"8907","05/07/2025 02:00",8927.85,8927.85,0,0
"8908","05/07/2025 03:00",9058.86,9058.86,0,0
"8909","05/07/2025 04:00",10244.89,10244.89,0,0
"8910","05/07/2025 05:00",10886,10886,0,0
"8911","05/07/2025 06:00",10413.1,10413.1,0,0
"8912","05/07/2025 07:00",9657.99,9657.99,0,0
"8913","05/07/2025 08:00",8960.19,8960.19,0,0
"8914","05/07/2025 09:00",8950.28,8950.28,0,0
"8915","05/07/2025 10:00",8945.35,8945.35,0,0
"8916","05/07/2025 11:00",8954.84,8954.84,0,0
"8917","05/07/2025 12:00",8953.15,8953.15,0,0
"8918","05/07/2025 13:00",8947.88,8947.88,0,0
"8919","05/07/2025 14:00",8950.27,8950.27,0,0
"8920","05/07/2025 15:00",8890.45,8890.45,0,0
"8921","05/07/2025 16:00",9050.57,9050.57,0,0
"8922","05/07/2025 17:00",10747,10747,0,0
"8923","05/07/2025 18:00",11300.87,11300.87,0,0
"8924","05/07/2025 19:00",11186.99,11186.99,0,0
"8925","05/07/2025 20:00",11964.21,11964.21,0,0
"8926","05/07/2025 21:00",13015.71,13015.71,0,0
"8927","05/07/2025 22:00",11095.78,11095.78,0,0
"8928","05/07/2025 23:00",9084.06,9084.06,0,0
"8929","05/08/2025 00:00",8953.95,8953.95,0,0
"8930","05/08/2025 01:00",8706.72,8706.72,0,0
"8931","05/08/2025 02:00",8616.78,8616.78,0,0
"8932","05/08/2025 03:00",9043.86,9043.86,0,0
"8933","05/08/2025 04:00",9855.04,9855.04,0,0
"8934","05/08/2025 05:00",10866.64,10866.64,0,0
"8935","05/08/2025 06:00",10429.56,10429.56,0,0
"8936","05/08/2025 07:00",9693.39,9693.39,0,0
"8937","05/08/2025 08:00",9000.77,9000.77,0,0
"8938","05/08/2025 09:00",8960.67,8960.67,0,0
"8939","05/08/2025 10:00",8938.45,8938.45,0,0
"8940","05/08/2025 11:00",8991.51,8991.51,0,0
"8941","05/08/2025 12:00",8962.66,8962.66,0,0
"8942","05/08/2025 13:00",8956.2,8956.2,0,0
"8943","05/08/2025 14:00",9022.56,9022.56,0,0
"8944","05/08/2025 15:00",9128.54,9128.54,0,0
"8945","05/08/2025 16:00",9145.98,9145.98,0,0
"8946","05/08/2025 17:00",10806.7,10806.7,0,0
"8947","05/08/2025 18:00",11238.48,11238.48,0,0
"8948","05/08/2025 19:00",11294.09,11294.09,0,0
"8949","05/08/2025 20:00",12229.93,12229.93,0,0
"8950","05/08/2025 21:00",12783.57,12783.57,0,0
"8951","05/08/2025 22:00",10632.01,10632.01,0,0
"8952","05/08/2025 23:00",9046.48,9046.48,0,0
"8953","05/09/2025 00:00",8716.61,8716.61,0,0
"8954","05/09/2025 01:00",8696.82,8696.82,0,0
"8955","05/09/2025 02:00",8724.69,8724.69,0,0
"8956","05/09/2025 03:00",9835.5,9835.5,0,0
"8957","05/09/2025 04:00",10505.4,10505.4,0,0
"8958","05/09/2025 05:00",10541.99,10541.99,0,0
"8959","05/09/2025 06:00",10546.36,10546.36,0,0
"8960","05/09/2025 07:00",10514.97,10514.97,0,0
"8961","05/09/2025 08:00",8877.07,8877.07,0,0
"8962","05/09/2025 09:00",8756.96,8756.96,0,0
"8963","05/09/2025 10:00",8736.25,8736.25,0,0
"8964","05/09/2025 11:00",8714.32,8714.32,0,0
"8965","05/09/2025 12:00",8124.64,8124.64,0,0
"8966","05/09/2025 13:00",5753.52,5753.52,0,0
"8967","05/09/2025 14:00",5097.53,5097.53,0,0
"8968","05/09/2025 15:00",5015.14,5015.14,0,0
"8969","05/09/2025 16:00",8879.75,8879.75,0,0
"8970","05/09/2025 17:00",10434.79,10434.79,0,0
"8971","05/09/2025 18:00",10520.66,10520.66,0,0
"8972","05/09/2025 19:00",10539.65,10539.65,0,0
"8973","05/09/2025 20:00",10520.83,10520.83,0,0
"8974","05/09/2025 21:00",10515.98,10515.98,0,0
"8975","05/09/2025 22:00",9971.61,9971.61,0,0
"8976","05/09/2025 23:00",8770.17,8770.17,0,0
"8977","05/10/2025 00:00",8900.71,8900.71,0,0
"8978","05/10/2025 01:00",8888.21,8888.21,0,0
"8979","05/10/2025 02:00",8890.85,8890.85,0,0
"8980","05/10/2025 03:00",8949.31,8949.31,0,0
"8981","05/10/2025 04:00",10104.52,10104.52,0,0
"8982","05/10/2025 05:00",10250.15,10250.15,0,0
"8983","05/10/2025 06:00",9806.63,9806.63,0,0
"8984","05/10/2025 07:00",9584.58,9584.58,0,0
"8985","05/10/2025 08:00",9047.78,9047.78,0,0
"8986","05/10/2025 09:00",8958.48,8958.48,0,0
"8987","05/10/2025 10:00",8958.52,8958.52,0,0
"8988","05/10/2025 11:00",8959.54,8959.54,0,0
"8989","05/10/2025 12:00",8933.62,8933.62,0,0
"8990","05/10/2025 13:00",8872.13,8872.13,0,0
"8991","05/10/2025 14:00",8467.57,8467.57,0,0
"8992","05/10/2025 15:00",8895.94,8895.94,0,0
"8993","05/10/2025 16:00",8961.84,8961.84,0,0
"8994","05/10/2025 17:00",10807,10807,0,0
"8995","05/10/2025 18:00",11199.88,11199.88,0,0
"8996","05/10/2025 19:00",11032.97,11032.97,0,0
"8997","05/10/2025 20:00",11512.7,11512.7,0,0
"8998","05/10/2025 21:00",11996.46,11996.46,0,0
"8999","05/10/2025 22:00",10327.13,10327.13,0,0
"9000","05/10/2025 23:00",9001.79,9001.79,0,0
"9001","05/11/2025 00:00",8917.36,8917.36,0,0
"9002","05/11/2025 01:00",8914.02,8914.02,0,0
"9003","05/11/2025 02:00",8918.75,8918.75,0,0
"9004","05/11/2025 03:00",8926.26,8926.26,0,0
"9005","05/11/2025 04:00",8921.47,8921.47,0,0
"9006","05/11/2025 05:00",8916.23,8916.23,0,0
"9007","05/11/2025 06:00",8955.3,8955.3,0,0
"9008","05/11/2025 07:00",9191.24,9191.24,0,0
"9009","05/11/2025 08:00",8929.04,8929.04,0,0
"9010","05/11/2025 09:00",8616.54,8616.54,0,0
"9011","05/11/2025 10:00",8880.28,8880.28,0,0
"9012","05/11/2025 11:00",8867.45,8867.45,0,0
"9013","05/11/2025 12:00",8395.92,8395.92,0,0
"9014","05/11/2025 13:00",8843.05,8843.05,0,0
"9015","05/11/2025 14:00",8397.4,8397.4,0,0
"9016","05/11/2025 15:00",8823.53,8823.53,0,0
"9017","05/11/2025 16:00",8991.43,8991.43,0,0
"9018","05/11/2025 17:00",10364.54,10364.54,0,0
"9019","05/11/2025 18:00",11425.81,11425.81,0,0
"9020","05/11/2025 19:00",12701.34,12701.34,0,0
"9021","05/11/2025 20:00",12767.86,12767.86,0,0
"9022","05/11/2025 21:00",11886.83,11886.83,0,0
"9023","05/11/2025 22:00",9519.1,9519.1,0,0
"9024","05/11/2025 23:00",8941.26,8941.26,0,0
"9025","05/12/2025 00:00",8917.54,8917.54,0,0
"9026","05/12/2025 01:00",8918.19,8918.19,0,0
"9027","05/12/2025 02:00",8924.03,8924.03,0,0
"9028","05/12/2025 03:00",8887.29,8887.29,0,0
"9029","05/12/2025 04:00",8915.15,8915.15,0,0
"9030","05/12/2025 05:00",9003.8,9003.8,0,0
"9031","05/12/2025 06:00",9060.28,9060.28,0,0
"9032","05/12/2025 07:00",10274.22,10274.22,0,0
"9033","05/12/2025 08:00",9157.56,9157.56,0,0
"9034","05/12/2025 09:00",9046.15,9046.15,0,0
"9035","05/12/2025 10:00",9048.21,9048.21,0,0
"9036","05/12/2025 11:00",9047.9,9047.9,0,0
"9037","05/12/2025 12:00",9112.75,9112.75,0,0
"9038","05/12/2025 13:00",8900.36,8900.36,0,0
"9039","05/12/2025 14:00",9048.97,9048.97,0,0
"9040","05/12/2025 15:00",8983.06,8983.06,0,0
"9041","05/12/2025 16:00",9326.38,9326.38,0,0
"9042","05/12/2025 17:00",10954.94,10954.94,0,0
"9043","05/12/2025 18:00",11130.85,11130.85,0,0
"9044","05/12/2025 19:00",11250.58,11250.58,0,0
"9045","05/12/2025 20:00",11921.18,11921.18,0,0
"9046","05/12/2025 21:00",12889.49,12889.49,0,0
"9047","05/12/2025 22:00",10821.9,10821.9,0,0
"9048","05/12/2025 23:00",9050.04,9050.04,0,0
"9049","05/13/2025 00:00",8918.4,8918.4,0,0
"9050","05/13/2025 01:00",8915.45,8915.45,0,0
"9051","05/13/2025 02:00",8923.23,8923.23,0,0
"9052","05/13/2025 03:00",9188.01,9188.01,0,0
"9053","05/13/2025 04:00",8939.03,8939.03,0,0
"9054","05/13/2025 05:00",8962.43,8962.43,0,0
"9055","05/13/2025 06:00",8837.23,8837.23,0,0
"9056","05/13/2025 07:00",8837.67,8837.67,0,0
"9057","05/13/2025 08:00",8839.82,8839.82,0,0
"9058","05/13/2025 09:00",8839.63,8839.63,0,0
"9059","05/13/2025 10:00",8840.03,8840.03,0,0
"9060","05/13/2025 11:00",8839.82,8839.82,0,0
"9061","05/13/2025 12:00",9153.838878,9153.838878,0,0
"9062","05/13/2025 13:00",9440.584165,9440.584165,0,0
"9063","05/13/2025 14:00",9447.309534,9447.309534,0,0
"9064","05/13/2025 15:00",9414.599784,9414.599784,0,0
"9065","05/13/2025 16:00",9504.780871,9504.780871,0,0
"9066","05/13/2025 17:00",9557.666729,9557.666729,0,0
"9067","05/13/2025 18:00",9953.240717,9953.240717,0,0
"9068","05/13/2025 19:00",11424.56808,11424.56808,0,0
"9069","05/13/2025 20:00",13643.93992,13643.93992,0,0
"9070","05/13/2025 21:00",13349.55216,13349.55216,0,0
"9071","05/13/2025 22:00",11309.62541,11309.62541,0,0
"9072","05/13/2025 23:00",9890.572504,9890.572504,0,0
"9073","05/14/2025 00:00",8839.61,8839.61,0,0
"9074","05/14/2025 01:00",8840.03,8840.03,0,0
"9075","05/14/2025 02:00",8839.83,8839.83,0,0
"9076","05/14/2025 03:00",8839.87,8839.87,0,0
"9077","05/14/2025 04:00",8839.82,8839.82,0,0
"9078","05/14/2025 05:00",8839.79,8839.79,0,0
"9079","05/14/2025 06:00",8839.83,8839.83,0,0
"9080","05/14/2025 07:00",8839.64,8839.64,0,0
"9081","05/14/2025 08:00",8840.07,8840.07,0,0
"9082","05/14/2025 09:00",8839.8,8839.8,0,0
"9083","05/14/2025 10:00",8839.63,8839.63,0,0
"9084","05/14/2025 11:00",8825.31,8825.31,0,0
"9085","05/14/2025 12:00",9251.44,9251.44,0,0
"9086","05/14/2025 13:00",9451.4,9451.4,0,0
"9087","05/14/2025 14:00",9543.97,9543.97,0,0
"9088","05/14/2025 15:00",9401.93,9401.93,0,0
"9089","05/14/2025 16:00",9464.97,9464.97,0,0
"9090","05/14/2025 17:00",11624.08,11624.08,0,0
"9091","05/14/2025 18:00",11370.87,11370.87,0,0
"9092","05/14/2025 19:00",11367.63,11367.63,0,0
"9093","05/14/2025 20:00",12177.64,12177.64,0,0
"9094","05/14/2025 21:00",12638.52,12638.52,0,0
"9095","05/14/2025 22:00",10631.61,10631.61,0,0
"9096","05/14/2025 23:00",9061.97,9061.97,0,0
"9097","05/15/2025 00:00",9773.15,9773.15,0,0
"9098","05/15/2025 01:00",9056.19,9056.19,0,0
"9099","05/15/2025 02:00",8923.44,8923.44,0,0
"9100","05/15/2025 03:00",8917.98,8917.98,0,0
"9101","05/15/2025 04:00",8918.13,8918.13,0,0
"9102","05/15/2025 05:00",9509.96,9509.96,0,0
"9103","05/15/2025 06:00",9323.69,9323.69,0,0
"9104","05/15/2025 07:00",8925.12,8925.12,0,0
"9105","05/15/2025 08:00",8913.62,8913.62,0,0
"9106","05/15/2025 09:00",8888.39,8888.39,0,0
"9107","05/15/2025 10:00",8899.7,8899.7,0,0
"9108","05/15/2025 11:00",8909.26,8909.26,0,0
"9109","05/15/2025 12:00",8894.52,8894.52,0,0
"9110","05/15/2025 13:00",8866.38,8866.38,0,0
"9111","05/15/2025 14:00",8965.24,8965.24,0,0
"9112","05/15/2025 15:00",8909.82,8909.82,0,0
"9113","05/15/2025 16:00",8919.26,8919.26,0,0
"9114","05/15/2025 17:00",10915.48,10915.48,0,0
"9115","05/15/2025 18:00",11788.93,11788.93,0,0
"9116","05/15/2025 19:00",11978.51,11978.51,0,0
"9117","05/15/2025 20:00",11884.59,11884.59,0,0
"9118","05/15/2025 21:00",11646.48,11646.48,0,0
"9119","05/15/2025 22:00",9706.49,9706.49,0,0
"9120","05/15/2025 23:00",8929.38,8929.38,0,0
"9121","05/16/2025 00:00",8080.39,8080.39,0,0
"9122","05/16/2025 01:00",8023.61,8023.61,0,0
"9123","05/16/2025 02:00",8040.8,8040.8,0,0
"9124","05/16/2025 03:00",8069.84,8069.84,0,0
"9125","05/16/2025 04:00",9014.52,9014.52,0,0
"9126","05/16/2025 05:00",9195.16,9195.16,0,0
"9127","05/16/2025 06:00",9872.5,9872.5,0,0
"9128","05/16/2025 07:00",9467.4,9467.4,0,0
"9129","05/16/2025 08:00",9076.34,9076.34,0,0
"9130","05/16/2025 09:00",8453.35,8453.35,0,0
"9131","05/16/2025 10:00",8402.6,8402.6,0,0
"9132","05/16/2025 11:00",8093.82,8093.82,0,0
"9133","05/16/2025 12:00",8043.83,8043.83,0,0
"9134","05/16/2025 13:00",8224.12,8224.12,0,0
"9135","05/16/2025 14:00",8844.17,8844.17,0,0
"9136","05/16/2025 15:00",9163.9,9163.9,0,0
"9137","05/16/2025 16:00",9505.64,9505.64,0,0
"9138","05/16/2025 17:00",12441.54,12441.54,0,0
"9139","05/16/2025 18:00",13520.75,13520.75,0,0
"9140","05/16/2025 19:00",13424.84,13424.84,0,0
"9141","05/16/2025 20:00",13093.49,13093.49,0,0
"9142","05/16/2025 21:00",13028.19,13028.19,0,0
"9143","05/16/2025 22:00",11279.49,11279.49,0,0
"9144","05/16/2025 23:00",8769.53,8769.53,0,0
"9145","05/17/2025 00:00",8535.69,8535.69,0,0
"9146","05/17/2025 01:00",8313.63,8313.63,0,0
"9147","05/17/2025 02:00",8525.36,8525.36,0,0
"9148","05/17/2025 03:00",8473.01,8473.01,0,0
"9149","05/17/2025 04:00",8942.98,8942.98,0,0
"9150","05/17/2025 05:00",9209.49,9209.49,0,0
"9151","05/17/2025 06:00",10054.01,10054.01,0,0
"9152","05/17/2025 07:00",10012.84,10012.84,0,0
"9153","05/17/2025 08:00",9209.32,9209.32,0,0
"9154","05/17/2025 09:00",8116.27,8116.27,0,0
"9155","05/17/2025 10:00",8093.65,8093.65,0,0
"9156","05/17/2025 11:00",8066.84,8066.84,0,0
"9157","05/17/2025 12:00",8061.28,8061.28,0,0
"9158","05/17/2025 13:00",8061.51,8061.51,0,0
"9159","05/17/2025 14:00",8237.68,8237.68,0,0
"9160","05/17/2025 15:00",8417.33,8417.33,0,0
"9161","05/17/2025 16:00",8812.42,8812.42,0,0
"9162","05/17/2025 17:00",10965.23,10965.23,0,0
"9163","05/17/2025 18:00",12661.27,12661.27,0,0
"9164","05/17/2025 19:00",12393.96,12393.96,0,0
"9165","05/17/2025 20:00",12586.85,12586.85,0,0
"9166","05/17/2025 21:00",12880.27,12880.27,0,0
"9167","05/17/2025 22:00",11453.89,11453.89,0,0
"9168","05/17/2025 23:00",9107.06,9107.06,0,0
"9169","05/18/2025 00:00",8463.58,8463.58,0,0
"9170","05/18/2025 01:00",8359.27,8359.27,0,0
"9171","05/18/2025 02:00",8372.64,8372.64,0,0
"9172","05/18/2025 03:00",8328.62,8328.62,0,0
"9173","05/18/2025 04:00",8989.86,8989.86,0,0
"9174","05/18/2025 05:00",10404.38,10404.38,0,0
"9175","05/18/2025 06:00",10809.37,10809.37,0,0
"9176","05/18/2025 07:00",10052.99,10052.99,0,0
"9177","05/18/2025 08:00",8872.16,8872.16,0,0
"9178","05/18/2025 09:00",8389.93,8389.93,0,0
"9179","05/18/2025 10:00",8303.27,8303.27,0,0
"9180","05/18/2025 11:00",8397.67,8397.67,0,0
"9181","05/18/2025 12:00",8544.77,8544.77,0,0
"9182","05/18/2025 13:00",8423.06,8423.06,0,0
"9183","05/18/2025 14:00",8609.47,8609.47,0,0
"9184","05/18/2025 15:00",9430.07,9430.07,0,0
"9185","05/18/2025 16:00",10398.23,10398.23,0,0
"9186","05/18/2025 17:00",11128.17,11128.17,0,0
"9187","05/18/2025 18:00",10669.24,10669.24,0,0
"9188","05/18/2025 19:00",10219.06,10219.06,0,0
"9189","05/18/2025 20:00",11448.43,11448.43,0,0
"9190","05/18/2025 21:00",11534.71,11534.71,0,0
"9191","05/18/2025 22:00",11076.24,11076.24,0,0
"9192","05/18/2025 23:00",9731.4,9731.4,0,0
"9193","05/19/2025 00:00",9115.49,9115.49,0,0
"9194","05/19/2025 01:00",8859.6,8859.6,0,0
"9195","05/19/2025 02:00",8860.03,8860.03,0,0
"9196","05/19/2025 03:00",8771.29,8771.29,0,0
"9197","05/19/2025 04:00",9729.37,9729.37,0,0
"9198","05/19/2025 05:00",10743.01,10743.01,0,0
"9199","05/19/2025 06:00",10190.39,10190.39,0,0
"9200","05/19/2025 07:00",10591.93,10591.93,0,0
"9201","05/19/2025 08:00",8892.33,8892.33,0,0
"9202","05/19/2025 09:00",8295.89,8295.89,0,0
"9203","05/19/2025 10:00",8353.34,8353.34,0,0
"9204","05/19/2025 11:00",8041,8041,0,0
"9205","05/19/2025 12:00",8382.26,8382.26,0,0
"9206","05/19/2025 13:00",8339.31,8339.31,0,0
"9207","05/19/2025 14:00",8513.9,8513.9,0,0
"9208","05/19/2025 15:00",9449.45,9449.45,0,0
"9209","05/19/2025 16:00",9753.89,9753.89,0,0
"9210","05/19/2025 17:00",10711.43,10711.43,0,0
"9211","05/19/2025 18:00",10934.49,10934.49,0,0
"9212","05/19/2025 19:00",10965.72,10965.72,0,0
"9213","05/19/2025 20:00",12574.83,12574.83,0,0
"9214","05/19/2025 21:00",12297.07,12297.07,0,0
"9215","05/19/2025 22:00",11489.42,11489.42,0,0
"9216","05/19/2025 23:00",9864.31,9864.31,0,0
"9217","05/20/2025 00:00",9086.41,9086.41,0,0
"9218","05/20/2025 01:00",8844.84,8844.84,0,0
"9219","05/20/2025 02:00",8864.42,8864.42,0,0
"9220","05/20/2025 03:00",8837.6,8837.6,0,0
"9221","05/20/2025 04:00",8838.97,8838.97,0,0
"9222","05/20/2025 05:00",10539.41,10539.41,0,0
"9223","05/20/2025 06:00",10005.16,10005.16,0,0
"9224","05/20/2025 07:00",10635.78,10635.78,0,0
"9225","05/20/2025 08:00",9950.81,9950.81,0,0
"9226","05/20/2025 09:00",8473.13,8473.13,0,0
"9227","05/20/2025 10:00",8385.44,8385.44,0,0
"9228","05/20/2025 11:00",8347.25,8347.25,0,0
"9229","05/20/2025 12:00",8338.25,8338.25,0,0
"9230","05/20/2025 13:00",8103.05,8103.05,0,0
"9231","05/20/2025 14:00",8228.56,8228.56,0,0
"9232","05/20/2025 15:00",9030.24,9030.24,0,0
"9233","05/20/2025 16:00",9647.95,9647.95,0,0
"9234","05/20/2025 17:00",10903.21,10903.21,0,0
"9235","05/20/2025 18:00",10748.63,10748.63,0,0
"9236","05/20/2025 19:00",10823.49,10823.49,0,0
