Date,Elevation (feet),Storage (af),Evaporation (af),Inflow** (cfs),Unregulated Inflow*** (cfs),Power Release (cfs),Bypass Release (cfs),Spillway Release (cfs),Total Release (cfs),
01-Feb-2022,3526.97,6048301,4477,4225,3868,9723,0,0,9723, ,
01-Mar-2022,3523.13,5812418,7438,5318,5344,9341,0,0,9341, ,
01-Apr-2022,3522.77,5790596,11802,8239,9978,8436,0,0,8436, ,
01-May-2022,3531.69,6346048,14188,19713,22468,9726,0,0,9726, ,
01-Jun-2022,3539.81,6878423,24921,20130,21583,10049,0,0,10049, ,
01-Jul-2022,3536.20,6212161,27539,7523,7993,10933,0,0,10933, ,
01-Aug-2022,3531.69,5937931,26781,7222,5989,11603,0,0,11603, ,
01-Sep-2022,3529.33,5797422,24196,7052,4111,9196,0,0,9196, ,
01-Oct-2022,3529.92,5832352,16788,8694,7107,7808,0,0,7808, ,
01-Nov-2022,3528.02,5720326,16534,6620,5867,8375,0,0,8375, ,
01-Dec-2022,3524.75,5530546,12981,5819,4577,8942,0,0,8942, ,
01-Jan-2023,3523.45,5456139,3553,6894,5873,8140,4,0,8143, ,
01-Feb-2023,3521.04,5319754,3667,6065,4866,8650,1,0,8651, ,
01-Mar-2023,3522.02,5374970,6338,8978,9316,7904,2,0,7905, ,
01-Apr-2023,3524.99,5544348,10467,18532,23503,13771,1512,0,15282, ,
01-May-2023,3561.42,7887844,14739,59101,73515,17699,1,0,17699, ,
01-Jun-2023,3583.47,9574258,31199,49007,61274,17874,0,0,17874, ,
01-Jul-2023,3580.42,9327825,40321,15015,17145,18687,0,0,18687, ,
01-Aug-2023,3574.71,8878023,38545,7391,4995,14665,0,0,14665, ,
01-Sep-2023,3573.58,8790353,34882,6956,3757,7961,0,0,7961, ,
01-Oct-2023,3572.71,8723925,24074,7030,5275,7805,0,0,7805, ,
01-Nov-2023,3571.43,8626256,23359,7031,6386,8411,0,0,8411, ,
01-Dec-2023,3568.97,8440669,18443,6803,5266,9763,0,0,9763, ,
01-Jan-2024,3564.88,8138093,5339,6538,4608,11766,1,0,11766, ,
01-Feb-2024,3562.08,7935134,5558,7350,5996,11063,1,0,11064, ,
01-Mar-2024,3559.02,7717482,9291,7306,7404,10965,13,0,10978, ,
01-Apr-2024,3559.82,7773997,14703,11372,12322,10099,0,0,10099, ,
01-May-2024,3568.69,8419722,17928,21353,23106,9719,0,0,9719, ,
01-Jun-2024,3585.60,9748844,32223,35185,42463,10520,0,0,10520, ,
01-Jul-2024,3584.61,9667444,41205,10845,10518,8881,2723,0,11604, ,
01-Aug-2024,3581.01,9375164,40152,7876,5442,8170,4187,0,12357, ,
01-Sep-2024,3578.08,9141694,36434,5927,3498,5290,4263,0,9552, ,
01-Oct-2024,3576.88,9047223,24864,6594,4730,5112,2738,0,7849, ,
01-Nov-2024,3575.23,8918380,24070,6533,6534,7675,793,0,8467, ,
01-Dec-2024,3571.99,8668893,18941,5675,4868,9749,0,0,9749, ,
01-Jan-2025,3566.75,8275371,5469,4929,3827,11752,0,0,11752, ,
01-Feb-2025,3562.75,7983370,5621,5931,5505,11508,0,0,11508, ,
01-Mar-2025,3559.30,7737232,9331,6012,5954,10184,0,0,10184, ,
01-Apr-2025,3557.90,7638798,14684,8515,9797,10055,0,0,10055, ,
01-May-2025,3558.98,7714663,17124,11352,13805,9741,0,0,9741, ,
01-Jun-2025,3561.30,7879266,27720,14844,18197,11391,0,0,11391, ,
01-Jul-2025,3555.36,7462225,32745,4695,1953,11483,4,0,11487, ,
01-Aug-2025,3548.18,6977159,31128,4356,92,11189,1182,0,12370, ,
01-Sep-2025,3544.69,6748686,27775,5817,2728,6166,3331,0,9497, ,
01-Oct-2025,3545.46,6798695,19073,9003,10783,6064,1751,0,7815, ,
01-Nov-2025,3543.26,6656410,18740,6132,6280,8399,1,0,8399, ,
01-Dec-2025,3540.31,6468516,14719,5088,5149,8149,0,0,8149, ,
01-Jan-2026, , , , ,652,9898,0, ,9898, ,

*,Min/Max values are based on 30-year period of water years 1980 through 2010. Water years begin on October 1st and end on September 30th.,
**,Inflow is computed based on reservoir release and change in reservoir storage (and reservoir evaporation and change in bank storage when these parameters are accounted for).,
***,Unregulated Inflow adjusts for the effects of operations at upstream reservoirs.  It is computed by adding the change in storage and the evaporation losses from upstream reservoirs to the observed inflow.,
^,Modified Unregulated Inflow applies to Navajo Reservoir only and adjusts the Unregulated Inflow to Navajo Reservoir by the effects of the operation of Azotea Tunnel which exports water from the San Juan River Basin.  It is computed by adding the volume of water exported through the Azotea Tunnel to the Unregulated Inflow for Navajo Reservoir.,
